mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,wilc_Cold_,resp_binCold_,sign_binCold_,sign_Cold_,latCold_,resp_Cold_,DV_exact,wilc_Hot_,resp_binHot_,sign_binHot_,sign_Hot_,latHot_,resp_Hot_,wilc_Room_,resp_binRoom_,sign_binRoom_,latRoom_,resp_Room_,sign_Room_,Neuron,Overall SVM Score,95% shuffle,flag_Temp,Anova,T3_0,T3_1,T3_2
CB300,M,62022,tetrodes,temp,8,2.017329166,12.6629288,True,0.0,0.0,0,none,-3.970856507,0.9,-0.248291572,waveforms_8.npy,"[0.00014969499448211075, 0.00028553902189520415, 0.0001877594362137744, 8.017402000435823e-05]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,204.0,1,,"[0.025402765071968533, 0.0035696430899354393, 0.0017598347008389143, 0.006156542189540572]","[0, 0, 1, 0]",[-1],-1,279.0,1,"[0.00010143101628799679, 9.158920304613568e-05, 5.6816318855490045e-05, 5.72794848527012e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",1.0,1,-1,1.0,0.394482759,0.421689655,False,1.0,0.0,0.0,0.0
CB300,M,62022,tetrodes,temp,9,4.800271208,6.171756982,True,0.013522984,0.000934814,2,none,-1.711306341,0.925,-0.273170732,waveforms_9.npy,"[9.091573918536872e-05, 8.902601608596506e-06, 7.195997251159562e-05, 0.0002945144465880302]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,60.0,1,,"[5.631950956159455e-06, 8.131700179231637e-06, 7.461201160966021e-05, 1.0368115475424986e-05]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,152.0,1,"[0.0005442886213225244, 0.00041456649667805106, 0.0006868927143895301, 0.00043094095696698443]","[1, 1, 1, 1]","[1, 1, 1, 1]",192.0,1,1,2.0,0.36137931,0.403827586,False,0.0,0.0,0.0,0.0
CB300,M,62022,tetrodes,temp,20,0.721676606,21.53976865,True,0.0,0.0,0,none,-4.566715543,0.725,-0.181818182,waveforms_20.npy,"[0.6966454870399401, 0.21365223921404186, 0.28487014527547383, 0.20981271050464922]",[],"[0, 0, 0, 0]",0,,0,,"[0.001033477792656939, 0.00035731638872223706, 9.319693473415258e-05, 0.00016443826230371766]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,43.0,1,"[0.2951660094838391, 0.9119879338176051, 0.43681304068396054, 0.11134055054993973]",[],"[0, 0, 0, 0]",,0,0,3.0,0.342758621,0.410482759,False,1.0,0.0,0.0,0.0
CB300,M,62022,tetrodes,temp,22,5.527089293,5.249419025,True,0.051001285,0.004674071,10,none,-0.766256158,0.85,-0.151898734,waveforms_22.npy,"[8.026302216343035e-05, 1.3977125293079917e-05, 2.5119410453814733e-05, 1.1314806094527325e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,42.0,1,,"[0.0002665343361375895, 0.0004132700325645839, 1.765144721139632e-05, 0.0013400075865866016]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,167.0,1,"[3.433539825528446e-05, 4.741630150604357e-05, 9.569795007147099e-06, 4.517011532953516e-05]","[1, 1, 1, 1]","[1, -1, -1, -1]",129.0,1,1,4.0,0.362758621,0.405965517,False,0.0,0.0,0.0,0.0
CB300,M,62022,tetrodes,temp,30,0.899291315,22.6213182,True,0.0,0.0,0,none,-4.764652015,1.075,-0.149845201,waveforms_30.npy,"[0.019104222499315815, 0.05012580563392014, 0.1045688783777186, 0.01765922592613872]",[],"[0, 0, 0, 0]",0,,0,,"[0.7013390109503915, 0.7186267961398609, 0.7013390109503915, 0.4958941726259579]",[],"[0, 0, 0, 0]",0,,0,"[0.6900660993794074, 0.9188061153886293, 0.4827102437933368, 0.6900660993794074]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB300,M,62022,tetrodes,temp,42,2.832487198,5.353906969,True,0.058258516,0.001402221,3,none,-0.939162562,0.825,-0.179012346,waveforms_42.npy,"[0.0005195308550322211, 0.0007099467853960773, 1.8366811881906715e-05, 1.4967680208729619e-05]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,165.0,1,,"[2.1572051537718195e-05, 1.0171437780262375e-05, 6.19945277405777e-06, 3.0886473895562197e-06]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,30.0,1,"[0.00018229047324971184, 3.835096118755747e-05, 1.553850048567099e-05, 1.312756426435891e-05]","[1, 1, 1, 1]","[1, 1, -1, -1]",5.0,1,1,6.0,0.429655172,0.436034483,False,1.0,0.0,0.0,0.0
CB301,M,70322,tetrodes,temp,6,1.249261619,18.62838293,True,0.20644045,0.000966547,2,none,-7.584769062,0.7,-0.264868179,waveforms_6.npy,"[0.45972196865815207, 0.019383916911478304, 0.008404758637396922, 0.037748825078640386]",[],"[0, 0, 0, 0]",0,,0,,"[0.049205748279084915, 0.19125208965925156, 0.40719860951381226, 0.021903539283713164]",[],"[0, 0, 0, 0]",0,,0,"[0.06407750645105952, 0.660321702183807, 0.01702323602763205, 0.09714691514859297]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB301,M,70322,tetrodes,temp,12,3.351500706,27.36502651,True,0.057365787,0.001933093,4,none,-9.710394385,0.825,-0.238723404,waveforms_12.npy,"[0.0008534817266751505, 0.31284985796401754, 0.09589405817929472, 0.04394881814344143]","[1, 0, 0, 0]",[-1],-1,0.0,1,,"[0.041949432719053666, 0.23397525316825163, 0.07238210231453678, 0.21620692662581864]",[],"[0, 0, 0, 0]",0,,0,"[0.002190685423744994, 0.014860732461590666, 0.0072554389398849515, 0.005111962771189831]","[1, 0, 0, 0]",[-1],87.0,1,-1,1.0,0.452,0.41908,True,1.0,0.923076923076923,0.34782608695652173,1.0
CB301,M,70322,tetrodes,temp,21,7.908285156,15.95255035,True,0.002575769,0.000483273,1,none,-7.262643239,0.275,-0.356821589,waveforms_21.npy,"[0.08678455904367145, 0.01763775283880959, 0.027852915107893703, 0.06454862316031855]",[],"[0, 0, 0, 0]",0,,0,,"[0.0040617192078851025, 0.007271862925145313, 0.00041408875266322017, 0.0008724317545641727]","[0, 0, 1, 1]","[-1, -1]",-1,459.0,1,"[0.0066107372072259744, 0.01154841597083613, 0.0009223118210321052, 0.000439293822309851]","[0, 0, 1, 1]","[-1, -1]",134.0,1,-1,2.0,0.444,0.42568,True,0.0,0.562937062937063,1.0,0.5662878787878788
CB301,M,70322,tetrodes,temp,29,1.696772744,9.589802076,True,0.167859332,0.00144982,3,none,-3.833919022,0.7,-0.272614622,waveforms_29.npy,"[0.03379905992190706, 0.008686976114726944, 0.08058057212087066, 0.20048923814878283]",[],"[0, 0, 0, 0]",0,,0,,"[0.4222476637934959, 0.6167954236039017, 0.5419551550878982, 0.16434032804027898]",[],"[0, 0, 0, 0]",0,,0,"[0.07575553087643928, 0.08554516782517678, 0.09286531944033259, 0.21147121292591475]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB301,M,62422,tetrodes,temp,0,0.953759948,8.721826795,True,0.0,0.0,0,none,-0.131117138,0.125,-0.089418778,waveforms_0.npy,"[0.005291281602798389, 0.005291281602798389, 0.010604810212465529, 0.011842841359887283]",[],"[0, 0, 0, 0]",0,,0,,"[8.568125956519034e-05, 0.00020059179753087214, 5.539555606480163e-05, 7.586233667645851e-05]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,70.0,1,"[0.7026584703640095, 0.7026584703640095, 0.7026584703640095, 0.7026584703640095]",[],"[0, 0, 0, 0]",,0,0,0.0,0.488,0.41292,True,1.0,0.8148148148148148,1.0,0.22000000000000003
CB301,M,62422,tetrodes,temp,21,0.393679638,15.04468946,True,0.0,0.0,0,none,-6.271370968,0.8,-0.284062758,waveforms_21.npy,"[0.47994926282443195, 0.7126424846450008, 0.47994926282443195, 0.5492015568569529]",[],"[0, 0, 0, 0]",0,,0,,"[0.44209864895024154, 0.44209864895024154, 0.9722625211645578, 0.7114539483789581]",[],"[0, 0, 0, 0]",0,,0,"[0.5233320487400892, 0.7054569861112734, 0.7054569861112734, 0.5140015706116751]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB301,M,62422,tetrodes,temp,27,0.679131197,24.97059591,True,0.977735417,0.001352851,3,none,-7.539419404,0.7,-0.230097586,waveforms_27.npy,"[0.466688644264192, 0.8720125105696956, 0.8139025210372322, 0.6900731266481037]",[],"[0, 0, 0, 0]",0,,0,,"[0.7570319765341573, 0.44213510733055195, 0.9584136748548638, 0.4869265301299819]",[],"[0, 0, 0, 0]",0,,0,"[0.7054569861112734, 0.7054569861112734, 0.7466907516435474, 0.9881234211529959]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB301,M,62422,tetrodes,temp,33,6.580267214,10.49442306,True,0.045129835,0.005862354,13,none,-5.142921493,0.775,-0.318511797,waveforms_33.npy,"[0.006440401023338963, 0.025685064734314707, 0.051562823743109325, 0.0011315494775772095]","[0, 0, 0, 1]",[1],1,546.0,1,,"[0.009100062120784994, 0.0009814497497916408, 0.5684010527561225, 0.22781543287231232]","[0, 1, 0, 0]",[1],1,481.0,1,"[0.0016137881281206533, 0.006281095895341931, 0.83924429815822, 0.013624621923330232]","[1, 0, 0, 0]",[1],1.0,1,1,3.0,0.4552,0.42796,True,0.0,1.0,0.6136363636363635,0.8759999999999999
CB301,M,62422,tetrodes,temp,41,0.461322187,18.24795415,True,0.0,0.0,0,none,-8.699781062,0.9,-0.237172775,waveforms_41.npy,"[0.7150006546880893, 1.0, 0.18479665152969427, 0.4799687646497539]",[],"[0, 0, 0, 0]",0,,0,,"[1.0, 0.6891565167793516, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 0.29046124457207967, 0.7054569861112734, 0.46573471647681086]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB301,M,62722,tetrodes,temp,8,1.347113916,15.26010555,True,0.0,0.0,0,none,-6.742474001,0.85,-0.244573082,waveforms_8.npy,"[0.038345134614261055, 0.09767252254337704, 0.19684221447777828, 0.6792076609309767]",[],"[0, 0, 0, 0]",0,,0,,"[0.11580762468515036, 0.3258673015880166, 0.41266686023743615, 0.14452555572132073]",[],"[0, 0, 0, 0]",0,,0,"[0.03189586515029967, 0.17405980907726315, 0.07203137334857453, 0.42891747514232714]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB301,M,62722,tetrodes,temp,28,4.273123221,5.862795625,True,0.067699679,0.003708504,8,none,-1.711956522,0.3,-0.173003802,waveforms_28.npy,"[0.0005872335788105965, 0.0007818087688413242, 0.11504583830498571, 0.8025473631212829]","[1, 1, 0, 0]","[-1, -1]",-1,149.0,1,,"[0.0002070010631723044, 0.0001380209840751771, 0.029479372829295587, 0.05914671035107503]","[1, 1, 0, 0]","[-1, -1]",-1,84.0,1,"[0.09556707897133136, 0.052539381963138926, 0.3709761852202276, 0.31390613636813547]",[],"[0, 0, 0, 0]",,0,0,1.0,0.359285714,0.416714286,False,1.0,0.0,0.0,0.0
CB301,M,62722,tetrodes,temp,52,1.272943845,3.518573766,True,0.0,0.0,0,none,-2.780769231,0.775,-0.386792453,waveforms_52.npy,"[0.00359425910207866, 0.00810730950379626, 0.0016536561653525208, 0.0005790632172192767]","[0, 0, 1, 1]","[-1, -1]",-1,388.0,1,,"[0.009066504388637455, 0.004371633161098643, 0.22614866246977838, 0.010161092301809366]",[],"[0, 0, 0, 0]",0,,0,"[0.0017687919836644023, 0.03382115926994682, 0.002527231584641589, 0.013009527650245434]","[1, 0, 0, 0]",[-1],0.0,1,-1,2.0,0.307857143,0.41525,False,0.0,0.0,0.0,0.0
CB301,M,62722,tetrodes,temp,54,0.959575295,5.461234695,True,0.839072227,0.002317815,5,none,-2.185221675,0.875,-0.287449393,waveforms_54.npy,"[0.5041105539871795, 0.6122027790249085, 0.4819547342604109, 0.3608253534684679]",[],"[0, 0, 0, 0]",0,,0,,"[0.06829671392565553, 0.06819872497749777, 0.14862106926160976, 0.18745381703596808]",[],"[0, 0, 0, 0]",0,,0,"[0.0580288683067258, 0.2233929103561677, 0.5390601895195186, 0.856465747284183]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81022,tetrodes,temp,30,2.812971115,8.597822965,True,0.017003683,0.000403641,1,none,-9.095588235,0.65,-0.329885057,waveforms_30.npy,"[0.6642712978780424, 0.32319932407915875, 0.19648971701138718, 0.32319932407915875]",[],"[0, 0, 0, 0]",0,,0,,"[0.48229696737384264, 0.48229696737384264, 0.3289082594555601, 0.718617697786111]",[],"[0, 0, 0, 0]",0,,0,"[0.1203159092883073, 0.06704976272189234, 0.06704976272189234, 0.1203159092883073]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81022,tetrodes,temp,31,0.659145047,8.222280471,True,0.0,0.0,0,none,-1.740799825,0.15,-0.186865672,waveforms_31.npy,"[1.0, 1.0, 0.7236736098317631, 1.0]",[],"[0, 0, 0, 0]",0,,0,,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[0.7236736098317631, 0.7236736098317631, 0.7236736098317631, 0.7575214311307408]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81022,tetrodes,temp,33,5.132693456,19.27235667,True,0.0051072,0.000403641,1,none,-18.64887955,0.5,-0.296759941,waveforms_33.npy,"[0.06958357623147435, 0.06958357623147435, 0.06959254984640849, 0.06958357623147435]",[],"[0, 0, 0, 0]",0,,0,,"[0.7408709095858859, 0.07490974141539541, 0.4071645288441649, 0.2577782275016346]",[],"[0, 0, 0, 0]",0,,0,"[0.01993157928034599, 0.03102309790852568, 0.01522593250046465, 0.004989648098712503]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81022,tetrodes,temp,35,15.65439213,15.79126839,True,0.001098073,0.000807281,2,none,-10.99131682,0.575,-0.322474597,waveforms_35.npy,"[3.96330272210253e-06, 0.00028370250801788106, 2.7793518072573376e-05, 8.206450772486897e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,178.0,1,,"[3.4057710431973622e-06, 0.003765942078369199, 3.519864613608343e-05, 8.829952044417112e-05]","[1, 0, 1, 1]","[1, 1, 1]",1,173.0,1,"[7.883410901058735e-06, 0.0010574310091347732, 1.0278075933456421e-05, 5.1990027079851343e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",218.0,1,1,3.0,0.484827586,0.407655172,True,1.0,0.8695652173913044,1.0,0.782608695652174
CB311,M,81022,tetrodes,temp,54,1.290842535,12.0456199,True,0.0,0.0,0,none,-7.992540323,0.65,-0.247844828,waveforms_54.npy,"[0.015576342011166732, 0.861348762691224, 0.3497010075306052, 0.07941374723156629]",[],"[0, 0, 0, 0]",0,,0,,"[0.4362749288405292, 0.7115173591276693, 0.32310126188640875, 0.48229696737384264]",[],"[0, 0, 0, 0]",0,,0,"[0.44343051126449307, 0.4970435808834448, 0.5685368608640473, 0.09503807978377295]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81022,tetrodes,temp,57,12.62345511,4.811265677,True,0.053193384,0.025429356,63,none,-6.097069597,0.575,-0.376383764,waveforms_57.npy,"[3.6606857363213724e-05, 4.101702503895013e-05, 4.991958973779303e-05, 4.7873663113977235e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,82.0,1,,"[0.0007081434566402066, 0.0008290992238902417, 0.004531902367324301, 0.0013936329102442215]","[1, 1, 0, 1]","[1, 1, 1]",1,12.0,1,"[0.0010509585860711743, 7.663729316968816e-05, 6.384330340254417e-05, 0.0005835285750620647]","[1, 1, 1, 1]","[1, -1, 1, 1]",103.0,1,1,5.0,0.362758621,0.391137931,False,0.0,0.0,0.0,0.0
CB311,M,81022,tetrodes,temp,59,10.4950584,5.494109559,True,0.122152915,0.040364057,100,none,-4.064849833,0.8,-0.225772098,waveforms_59.npy,"[0.00011082955930155963, 2.0512825688970233e-05, 1.3192088712079209e-05, 1.9894405956482937e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,184.0,1,,"[2.555422210895206e-06, 2.541616091095925e-06, 7.450580596923828e-09, 2.616557796221044e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,122.0,1,"[2.910460356251043e-06, 3.033502729076847e-06, 3.838521440186505e-06, 4.167021704541779e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",95.0,1,-1,6.0,0.615862069,0.387793103,True,1.0,0.5,1.0,0.5
CB311,M,81022,tetrodes,temp,61,3.043046238,19.93103186,True,0.0,0.0,0,none,-9.183799722,0.575,-0.24363104,waveforms_61.npy,"[0.4931195523773456, 0.9625426807636561, 0.30716963615340453, 0.9625426807636561]",[],"[0, 0, 0, 0]",0,,0,,"[0.3147978316546409, 0.7433996703123722, 0.37301905906026245, 0.3147978316546409]",[],"[0, 0, 0, 0]",0,,0,"[0.7013390109503915, 0.2916513995328779, 0.8549967069184885, 0.9816248205202507]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81222,tetrodes,temp,20,5.694456638,6.212182868,True,0.081394846,0.007918132,18,none,-3.569746717,0.7,-0.287912088,waveforms_20.npy,"[0.004163846208945518, 0.6136821969777132, 0.9306488369283661, 0.32583572648673]",[],"[0, 0, 0, 0]",0,,0,,"[0.01734505352184128, 0.024389908661034496, 0.010935946137098368, 0.4148789700692086]",[],"[0, 0, 0, 0]",0,,0,"[0.005769088403970592, 0.04226212184331504, 0.703864258797787, 0.11761863135806837]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81222,tetrodes,temp,31,10.80165181,19.09135009,True,0.006283746,0.002199481,5,none,-17.13031359,0.5,-0.343346509,waveforms_31.npy,"[0.000114020042543853, 0.04381280037382426, 0.22355107684315345, 0.0002726227929257081]","[1, 0, 0, 1]","[1, 1]",1,199.0,1,,"[0.0003836278695759108, 0.08620408131690002, 0.02196871292790657, 0.00028815102059603144]","[1, 0, 0, 1]","[1, 1]",1,168.0,1,"[5.530106266453923e-05, 0.1591285998635975, 0.24916571284206568, 0.01648935365238162]","[1, 0, 0, 0]",[1],140.0,1,1,1.0,0.459310345,0.42637931,True,1.0,0.8484848484848485,1.0,0.803030303030303
CB311,M,81222,tetrodes,temp,33,7.349346238,14.08449074,True,0.013573804,0.002199481,5,none,-9.389068826,0.55,-0.248914616,waveforms_33.npy,"[0.0002474505417701867, 2.0822630472700968e-05, 3.956055916760231e-05, 4.402605698782701e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,77.0,1,,"[0.04838278254005543, 0.028682576150139874, 0.018605183419533298, 0.0770104536510616]",[],"[0, 0, 0, 0]",0,,0,"[0.0005130256387093059, 6.429788016097408e-05, 7.758943064409203e-05, 0.000354827558346079]","[1, 1, 1, 1]","[-1, -1, -1, -1]",198.0,1,-1,2.0,0.477241379,0.396,True,1.0,0.07142857142857144,1.0,0.6428571428571429
CB311,M,81222,tetrodes,temp,53,11.58906606,9.13804888,True,0.006550634,0.002639377,6,none,-6.298005148,0.6,-0.31322314,waveforms_53.npy,"[0.11747549706779638, 0.6993627609609328, 0.30523837458717207, 0.6993714648397711]",[],"[0, 0, 0, 0]",0,,0,,"[0.0005569493777435527, 0.0021021468566724353, 0.020970735278921907, 0.0999393672904386]","[1, 1, 0, 0]","[-1, -1]",-1,120.0,1,"[0.006823125902770748, 0.023166934346215542, 0.21421115823157466, 0.15240744873012177]",[],"[0, 0, 0, 0]",,0,0,3.0,0.379310345,0.399724138,False,0.0,0.0,0.0,0.0
CB311,M,81222,tetrodes,temp,56,3.126342474,3.316358119,True,0.0,0.0,0,none,-17.8625641,0.15,-2.762396694,waveforms_56.npy,"[2.4181774846997136e-06, 2.3676960657130114e-06, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,121.0,1,,"[1.9286671368154315e-06, 2.016521210169185e-06, 3.725290298461914e-09, 2.202250748313165e-06]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,26.0,1,"[0.0003648582073432395, 0.0005847962406644636, 0.0002918631488128044, 0.0002348562935614747]","[1, 1, 1, 1]","[1, 1, 1, 1]",26.0,1,1,4.0,0.382758621,0.402172414,False,1.0,0.0,0.0,0.0
CB311,M,81222,tetrodes,temp,57,0.967771696,13.2551977,True,0.0,0.0,0,none,-7.121341463,0.55,-0.256872038,waveforms_57.npy,"[0.3185589697451182, 0.4959090211756575, 0.5033529863004913, 0.4959090211756575]",[],"[0, 0, 0, 0]",0,,0,,"[0.3185419110445046, 0.3185589697451182, 0.9174521960583991, 0.9174521960583991]",[],"[0, 0, 0, 0]",0,,0,"[0.2010792221744233, 0.21764279787641927, 0.4542436664349273, 0.11656800927081]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81222,tetrodes,temp,58,12.23747309,6.300758318,True,0.067560767,0.03035284,69,none,-7.171774194,0.6,-0.386653582,waveforms_58.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,160.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,162.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",166.0,1,-1,6.0,0.6,0.425793103,True,1.0,0.380952380952381,1.0,0.380952380952381
CB311,M,81522,tetrodes,temp,27,18.14441162,12.76370609,True,0.017467617,0.017252049,40,none,-8.674696356,0.6,-0.288533835,waveforms_27.npy,"[2.602478096032139e-06, 3.2358743426004436e-06, 1.2293457984924316e-07, 6.04509342942019e-06]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,109.0,1,,"[2.9026911859279795e-06, 7.450580596923828e-09, 1.862645149230957e-08, 3.3191284208367346e-06]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,124.0,1,"[7.450580596923828e-09, 5.2018023931563915e-06, 4.46344517008685e-06, 8.720451547314327e-06]","[1, 1, 1, 1]","[-1, -1, 1, 1]",101.0,1,-1,0.0,0.306206897,0.403310345,False,1.0,0.0,0.0,0.0
CB311,M,81522,tetrodes,temp,32,18.33763457,5.085039563,True,0.035057962,0.035366701,82,none,-2.67078877,0.225,-0.304477612,waveforms_32.npy,"[2.0489096641540527e-07, 5.21540641784668e-08, 5.103647708892822e-07, 7.508070334372436e-06]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,181.0,1,,"[1.862645149230957e-08, 6.136581014136443e-06, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,27.0,1,"[3.725290298461914e-09, 2.60770320892334e-08, 4.0978193283081055e-07, 3.2767917670675174e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",137.0,1,1,1.0,0.482758621,0.399551724,True,1.0,0.2376237623762376,0.3861386138613861,1.0
CB311,M,81522,tetrodes,temp,35,24.8472641,5.582098742,True,0.042381242,0.078496825,182,none,-4.779636982,0.525,-0.363006924,waveforms_35.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,91.0,1,,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,107.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",102.0,1,1,2.0,0.534482759,0.417172414,True,1.0,1.0,0.8473684210526314,0.9368421052631578
CB311,M,81522,tetrodes,temp,40,9.99799391,8.51188102,True,0.021573717,0.006469519,15,none,-3.948089592,0.525,-0.215660252,waveforms_40.npy,"[2.5954618468364622e-06, 3.725290298461914e-09, 2.574507176160161e-06, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,166.0,1,,"[1.548556505626991e-05, 1.4907168269898635e-05, 1.6608572812323938e-05, 1.3285312981919992e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,12.0,1,"[3.725290298461914e-09, 2.534736276126596e-06, 2.8621841850308278e-06, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",135.0,1,-1,3.0,0.34,0.410758621,False,1.0,0.0,0.0,0.0
CB311,M,81522,tetrodes,temp,56,1.287434184,9.655927584,True,0.0,0.0,0,none,-5.314338235,0.625,-0.290096407,waveforms_56.npy,"[0.9625413908152405, 0.9812642405733634, 0.2967156239855129, 0.49310392444974116]",[],"[0, 0, 0, 0]",0,,0,,"[0.7575214311307408, 0.37072998947594593, 0.7575214311307408, 0.5414758693858566]",[],"[0, 0, 0, 0]",0,,0,"[0.9625426807636561, 0.9625426807636561, 0.9625426807636561, 0.9625426807636561]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81522,tetrodes,temp,58,3.390890303,7.098173323,True,0.037510532,0.001293904,3,none,-4.352774064,0.8,-0.283185841,waveforms_58.npy,"[0.27793575980220875, 0.011253124469613593, 0.011253124469613593, 0.011255707853061995]",[],"[0, 0, 0, 0]",0,,0,,"[0.003257814158799977, 0.005972409607606441, 0.011263698553958134, 0.24796037471815757]",[],"[0, 0, 0, 0]",0,,0,"[0.00553518743117249, 5.5558563036966665e-05, 5.553013972425178e-05, 5.443036332645829e-05]","[0, 1, 1, 1]","[-1, -1, -1]",242.0,1,-1,5.0,0.619310345,0.397344828,True,1.0,0.5,1.0,0.5
CB311,M,81522,tetrodes,temp,59,0.779792631,8.036476783,True,0.0,0.0,0,none,-5.760080645,0.625,-0.322077922,waveforms_59.npy,"[0.4958496191888412, 0.9812642405733634, 0.4167661428031293, 0.7013102078117179]",[],"[0, 0, 0, 0]",0,,0,,"[0.8071697793711302, 0.7216643955600963, 0.4371568079106837, 0.7802491737885198]",[],"[0, 0, 0, 0]",0,,0,"[0.11656800927081, 0.20092977558173397, 0.20092977558173397, 0.20515277829370127]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB311,M,81522,tetrodes,temp,65,1.603577989,13.57660201,True,0.0,0.0,0,none,-6.93532754,0.65,-0.253341434,waveforms_65.npy,"[0.9904066407238225, 0.7236736098317631, 0.9904066407238225, 0.7236736098317631]",[],"[0, 0, 0, 0]",0,,0,,"[0.4931195523773456, 0.4931195523773456, 0.4931195523773456, 0.4931195523773456]",[],"[0, 0, 0, 0]",0,,0,"[0.49310392444974116, 0.49310392444974116, 0.49310392444974116, 0.49310392444974116]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
