mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,DV_exact,wilc_CitricAcid,resp_binCitricAcid,sign_binCitricAcid,sign_CitricAcid,latCitricAcid,resp_CitricAcid,wilc_NaCl,resp_binNaCl,sign_binNaCl,sign_NaCl,latNaCl,resp_NaCl,wilc_Quinine,resp_binQuinine,sign_binQuinine,sign_Quinine,latQuinine,resp_Quinine,wilc_Sucrose,resp_binSucrose,sign_binSucrose,sign_Sucrose,latSucrose,resp_Sucrose,wilc_Cold,resp_binCold,sign_binCold,sign_Cold,latCold,resp_Cold,wilc_Hot,resp_binHot,sign_binHot,sign_Hot,latHot,resp_Hot,95% shuffle,flag_Taste,SVM_Taste,SVM_Taste_95%_shuffle,flag_Temp,SVM_Temp,SVM_Temp_95%_shuffle,AnovaTasteRoom,SI,PI,AnovaTemp
CB347,M,33023,tetrodes,taste_room_and_temp,11,15.31698421,8.258055762,TRUE,0.00673687,0.004741611,9,none,-4.3189099,0.825,-0.288808664,waveforms_11.npy,,"[0.0013369502721638595, 0.0013185956871906404, 0.0016518987323573616, 0.0016387333661143893]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,176,1,"[0.0018580036915953756, 0.0013076625014835721, 0.0013332660752126424, 0.0013076625014835721]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,104,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,169,1,"[0.0003662109375, 0.0010662077272281306, 0.0010121567403597244, 0.0010121567403597244]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,197,1,"[0.002898200889392434, 0.0020461442961039866, 0.0020202154164309575, 0.001949980115801749]","[0, 1, 1, 1]","[-1, -1, -1]",-1,157,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,123,1,0.248947368,TRUE,0.321052632,0.248947368,TRUE,0.888888889,0.649,1,0.527131783,-0.016613185,1
CB347,M,33023,tetrodes,taste_room_and_temp,20,4.910201658,8.930244094,TRUE,0.014567784,0.001053691,2,none,-5.094556452,0.7,-0.363402062,waveforms_20.npy,,"[0.0010846432189485075, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,0,1,"[0.0018483424464277019, 0.001708984375, 0.004576305886565251, 0.002722689360043493]","[1, 1, 0, 0]","[1, 1]",1,178,1,"[0.0001220703125, 0.001029965410966406, 0.0013185956871906404, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,184,1,"[0.0010540340457847873, 0.0001220703125, 0.0008544921875, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,137,1,"[0.000732421875, 0.0016399765754731288, 0.000732421875, 0.0020657274310062947]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,60,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,13,1,0.341473684,TRUE,0.418947368,0.341473684,TRUE,0.795555556,0.655777778,1,0.483695652,-0.016613185,1
CB347,M,33023,tetrodes,taste_room_and_temp,35,9.211369719,33.73723505,TRUE,0.00413946,0.001053691,2,none,-6.621621622,0.625,-0.211624441,waveforms_35.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,151,1,"[0.0003662109375, 0.0016784324835861257, 0.003793310928375179, 0.0018387131344575567]","[1, 1, 0, 1]","[1, 1, 1]",1,191,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0003662109375]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,175,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,163,1,"[0.00341796875, 0.1490707741492233, 0.001708984375, 0.0016345757202903364]","[0, 0, 1, 1]","[1, 1]",1,171,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,125,1,0.311210526,TRUE,0.802105263,0.311210526,TRUE,0.937777778,0.640555556,0,0.527743527,-0.016613185,1
CB347,M,33023,tetrodes,taste_room_and_temp,50,5.585617809,8.743410774,TRUE,0.005628851,0.000526846,1,none,-4.680422692,0.225,-0.466071429,waveforms_50.npy,,"[0.0026369012335479007, 0.06609183351501127, 0.028830234296257824, 0.015246261097811162]",[],"[0, 0, 0, 0]",0,,0,"[0.2561304837337862, 0.2555384548277724, 0.9496338058001703, 0.8993181489413288]",[],"[0, 0, 0, 0]",0,,0,"[0.13009275709153406, 0.9747791816856559, 0.6806246179841839, 0.19356187123412194]",[],"[0, 0, 0, 0]",0,,0,"[0.3131396265776023, 0.26969466293184996, 0.5287333251214301, 0.5921552117403692]",[],"[0, 0, 0, 0]",0,,0,"[0.001220703125, 0.001708984375, 0.001708984375, 0.0029503512651973375]","[1, 1, 1, 0]","[1, 1, 1]",1,185,1,"[0.004657348344279433, 0.007541141054248096, 0.0074524134206100595, 0.004596490878833157]",[],"[0, 0, 0, 0]",0,,0,,,,,TRUE,0.806666667,0.631444444,,,,0
CB347,M,33023,tetrodes,taste_room_and_temp,51,18.55866562,4.669452962,TRUE,0.058126412,0.060060407,114,none,-2.651404151,0.95,-0.281512605,waveforms_51.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,152,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0003662109375]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,159,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,169,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,201,1,"[0.000244140625, 0.000244140625, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,196,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,9,1,0.338263158,TRUE,0.475789474,0.338263158,FALSE,0.62,0.638555556,0,0.185495119,-0.016613185,1
CB347,M,33023,tetrodes,taste_room_and_temp,55,6.150923214,9.261507016,TRUE,0.064984471,0.007375839,14,none,-3.744273504,0.8,-0.283018868,waveforms_55.npy,,"[0.0013443386144620815, 0.7290559993186015, 0.5294472749968414, 0.4892111290416603]","[1, 0, 0, 0]",[-1],-1,0,1,"[0.0010877362680697192, 0.001078474680780832, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,83,1,"[0.0001220703125, 0.0028237601868777405, 0.005646655301947597, 0.0018435238005691113]","[1, 0, 0, 1]","[-1, 1]",-1,94,1,"[0.000244140625, 0.001708984375, 0.0010815560245814398, 0.001029965410966406]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,190,1,"[0.000244140625, 0.0016077427779719808, 0.000244140625, 0.000244140625]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,2,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,47,1,0.338157895,TRUE,0.688421053,0.338157895,FALSE,0.586666667,0.636111111,1,0.760273973,-0.016613185,0
CB347,M,33023,tetrodes,taste_room_and_temp,68,2.344463238,9.084798472,TRUE,0.031950327,0.000526846,1,none,-2.977411477,0.6,-0.259194396,waveforms_68.npy,,"[0.003861583813103511, 0.001781606252426874, 0.0017957756360760695, 0.0018100165120158945]","[0, 1, 1, 1]","[-1, -1, -1]",-1,211,1,"[0.0065907803564080915, 0.001684413878118778, 0.014994060271540577, 0.05439139110097349]","[0, 1, 0, 0]",[-1],-1,194,1,"[0.05715443908622542, 0.01885836140067211, 0.2830175737226527, 0.09365471729498678]",[],"[0, 0, 0, 0]",0,,0,"[0.0013369502721638595, 0.0027628492699674173, 0.0040283203125, 0.03406884535224845]","[1, 0, 0, 0]",[-1],-1,198,1,"[0.003237922800305078, 0.0045495950266234274, 0.09907049432359721, 0.029072403123513026]",[],"[0, 0, 0, 0]",0,,0,"[0.05859364107526782, 0.01787686742060489, 0.032124191382313545, 0.018076979389830564]",[],"[0, 0, 0, 0]",0,,0,0.334052632,TRUE,0.425263158,0.334052632,,,,1,0.391156463,-0.016613185,
CB348,M,31723,tetrodes,taste_room_and_temp,5,10.27306082,4.63959009,TRUE,0.10663718,0.033762113,72,none,-1.467487685,0.85,-0.248466258,waveforms_5.npy,,"[0.11547094939761875, 0.027468640385681333, 0.009837853080828164, 0.025369110724039717]",[],"[0, 0, 0, 0]",0,,0,"[0.0006103515625, 0.002540462462938069, 0.0006103515625, 0.000244140625]","[1, 0, 1, 1]","[1, 1, 1]",1,79,1,"[0.001708984375, 0.0027763153952430498, 0.0107421875, 0.009819631519646538]","[1, 0, 0, 0]",[1],1,169,1,"[0.0001220703125, 0.0013406411172294783, 0.0001220703125, 0.000244140625]","[1, 1, 1, 1]","[-1, 1, 1, -1]",-1,71,1,"[3.814697265625e-06, 1.9073486328125e-05, 0.00016659501901831127, 0.00013927821233770003]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,0,1,"[1.1444091796875e-05, 0.0020327521088716583, 0.0005712851269409016, 0.000532932401341302]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,131,1,0.315947368,FALSE,0.305263158,0.315947368,FALSE,0.495384615,0.603769231,1,0.182471264,-0.000643451,0
CB348,M,31723,tetrodes,taste_room_and_temp,9,12.43336716,3.170101864,TRUE,0.038422176,0.017818893,38,none,-0.875615764,1.15,-0.202380952,waveforms_9.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,128,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,15,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,165,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,191,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,111,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,50,1,0.339,TRUE,0.366315789,0.339,FALSE,0.541538462,0.614,1,0.182324287,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,11,11.86597609,8.949418861,TRUE,0.011101175,0.004689182,10,none,-3.107118984,0.15,-0.318918919,waveforms_11.npy,,"[0.001093939947287999, 0.0001220703125, 0.0010970505857231026, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,100,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,0,1,"[0.0001220703125, 0.0016828811364944492, 0.0001220703125, 0.0006103515625]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,49,1,"[0.006918967270699766, 0.0008544921875, 0.0040283203125, 0.0001220703125]","[0, 1, 0, 1]","[1, -1]",1,24,1,"[0.0001653267547348062, 0.000423866165103829, 0.00038955454845732173, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,46,1,"[0.0001403710756499725, 7.62939453125e-06, 7.62939453125e-06, 7.2479248046875e-05]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,2,1,0.330736842,FALSE,0.196842105,0.330736842,TRUE,0.8,0.600538462,1,0.067090395,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,13,7.937847982,31.67364181,TRUE,0,0,0,none,-9.344950213,0.775,-0.194305382,waveforms_13.npy,,"[0.0025529913234938898, 0.42626953125, 0.015551296117471627, 0.016946793788715952]",[],"[0, 0, 0, 0]",0,,0,"[0.0001220703125, 0.0010753991833515348, 0.0001220703125, 0.0010846432189485075]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,139,1,"[0.0006103515625, 0.001093939947287999, 0.0008544921875, 0.0352783203125]","[1, 1, 1, 0]","[-1, -1, 1]",-1,91,1,"[0.000244140625, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,134,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,133,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 0.00033637058988415097]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,188,1,0.349736842,TRUE,0.691578947,0.349736842,TRUE,0.746153846,0.637384615,1,0.802156587,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,16,8.880842564,3.384655953,TRUE,0.009909176,0.002344591,5,none,-0.2,1.575,-0.058823529,waveforms_16.npy,,"[0.05709197871240319, 0.6135900757273325, 0.053971745220381326, 0.1646302715965412]",[],"[0, 0, 0, 0]",0,,0,"[0.06207721579598828, 0.08290773621381074, 0.39626050498967225, 0.6355940271447738]",[],"[0, 0, 0, 0]",0,,0,"[0.39379812516545176, 0.7523082620482853, 0.2957763671875, 0.3295808614232202]",[],"[0, 0, 0, 0]",0,,0,"[0.3258441112830447, 0.8748316816143209, 0.37805809058220796, 0.5015869140625]",[],"[0, 0, 0, 0]",0,,0,"[0.05497243630554772, 0.005657977588902931, 0.431495138021299, 0.26761611388884576]",[],"[0, 0, 0, 0]",0,,0,"[0.0002791102071161887, 0.001089876680194973, 0.005711987148500801, 0.000522613525390625]","[1, 1, 0, 1]","[1, 1, 1]",1,48,1,,,,,TRUE,0.673846154,0.627,,,,1
CB348,M,31723,tetrodes,taste_room_and_temp,24,19.33537475,16.1004552,TRUE,0.012124635,0.013598629,29,none,-4.070978121,0.825,-0.197183099,waveforms_24.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0010815560245814398]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,113,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,94,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,119,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,91,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,48,1,"[3.814697265625e-06, 3.814697265625e-06, 9.5367431640625e-05, 7.62939453125e-06]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,12,1,0.341263158,TRUE,0.708421053,0.341263158,TRUE,0.973846154,0.629846154,1,0.593137255,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,30,23.93921403,11.22295149,TRUE,0.006273125,0.01078512,23,none,-3.51194332,0.675,-0.264403292,waveforms_30.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,84,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,91,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,165,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,134,1,"[3.814697265625e-06, 3.814697265625e-06, 7.62939453125e-06, 2.6702880859375e-05]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,107,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 1.1444091796875e-05]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,8,1,0.327368421,TRUE,0.52,0.327368421,TRUE,0.849230769,0.599,0,0.365591398,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,38,10.93986256,5.602593012,TRUE,0.010448216,0.003751346,8,none,-1.232056452,0.85,-0.210796915,waveforms_38.npy,,"[0.0003662109375, 0.0012823830794187249, 0.012859049798100914, 0.021424139983881464]","[1, 1, 0, 0]","[-1, 1]",-1,31,1,"[0.0010479820973069397, 0.0013332660752126424, 0.0010479820973069397, 0.004476137316646984]","[1, 1, 1, 0]","[1, 1, 1]",1,121,1,"[0.0012292977591425198, 0.001767508261535936, 0.0026960359051370866, 0.016917926076661503]","[1, 1, 0, 0]","[1, 1]",1,94,1,"[0.0003662109375, 0.012903674218546813, 0.00885759180435789, 0.012725599822462384]","[1, 0, 0, 0]",[1],1,0,1,"[0.00016306194923264132, 0.0004114147558570452, 0.0014077385981067488, 0.000164031982421875]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,0,1,"[3.814697265625e-06, 3.814697265625e-06, 0.00013949627466015824, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,42,1,0.310947368,FALSE,0.24,0.310947368,FALSE,0.473846154,0.604615385,1,0.100550964,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,40,9.733804845,5.335030204,TRUE,0.026395542,0.007502692,16,none,-4.358928571,0.175,-0.331460674,waveforms_40.npy,,"[0.0010846432189485075, 0.000244140625, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,46,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,39,1,"[0.008040684672516714, 0.0018676968982703067, 0.0008544921875, 0.005146932125209912]","[0, 1, 1, 0]","[-1, -1]",-1,333,1,"[0.014210059635209892, 0.000244140625, 0.0001220703125, 0.000244140625]","[0, 1, 1, 1]","[-1, -1, 1]",-1,361,1,"[0.00021021822462749374, 0.00024340461574936782, 0.0001412499680457684, 1.1444091796875e-05]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,28,1,"[0.00014102986074407233, 3.814697265625e-06, 0.00013797518304251862, 0.00019237595301522544]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,15,1,0.319052632,FALSE,0.213684211,0.319052632,FALSE,0.526153846,0.643615385,0,0.088652482,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,45,10.3316756,9.919931591,TRUE,0.002928629,0.000937836,2,none,-3.659311741,0.775,-0.259935553,waveforms_45.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,62,1,"[0.001090835176125296, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,54,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,143,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,26,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,83,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,0,1,0.311789474,TRUE,0.595789474,0.311789474,TRUE,0.846153846,0.600307692,1,0.209345794,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,49,25.17340684,16.2755727,TRUE,0.037491729,0.071275573,152,none,-1.672859025,0.275,-0.129986245,waveforms_49.npy,,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,101,1,"[0.0001220703125, 0.00167399136862459, 0.0003662109375, 0.0006103515625]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,19,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.001708984375]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,130,1,"[0.0001220703125, 0.172607421875, 0.5015869140625, 0.0595348340582625]","[1, 0, 0, 0]",[-1],-1,54,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,105,1,"[0.00019733665124811912, 7.62939453125e-06, 1.1444091796875e-05, 3.814697265625e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,135,1,0.340052632,TRUE,0.725263158,0.340052632,TRUE,0.907692308,0.623384615,1,0.702743902,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,52,1.568531516,10.05765411,TRUE,0.063531539,0.000468918,1,none,-9.068421053,0.175,-0.471910112,waveforms_52.npy,,"[0.0010846432189485075, 0.00186284629798189, 0.0001220703125, 0.0010570687367053389]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,9,1,"[0.0001220703125, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,155,1,"[0.0003662109375, 0.0001220703125, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,0,1,"[0.0010570687367053389, 0.001041953364861744, 0.0001220703125, 0.0001220703125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,5,1,"[0.00016406566762672845, 0.0004866177720140812, 5.340576171875e-05, 0.000187791595859306]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,20,1,"[0.0004362470313397043, 0.00033695248146606174, 0.0002751231831316407, 0.0002747267638079423]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,150,1,0.308578947,FALSE,0.227368421,0.308578947,TRUE,0.658461538,0.583384615,1,0.093495935,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,60,17.83436746,11.20563544,TRUE,0.007371429,0.007033774,15,none,-3.825615764,0.225,-0.283732661,waveforms_60.npy,,"[0.0001220703125, 0.0010846432189485075, 0.0001220703125, 0.0008544921875]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,155,1,"[0.0040283203125, 0.0003662109375, 0.0003662109375, 0.172607421875]","[0, 1, 1, 0]","[1, 1]",1,76,1,"[0.0001220703125, 0.005124934119093452, 0.0038454702655338563, 0.05934643879191985]","[1, 0, 0, 0]",[1],1,183,1,"[0.0001220703125, 0.0006103515625, 0.0001220703125, 0.0003662109375]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,12,1,"[0.00014147033178430786, 0.00014169095214071594, 0.0001423543547275602, 7.62939453125e-06]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,53,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 0.00014081000969820695]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,238,1,0.308473684,TRUE,0.446315789,0.308473684,TRUE,0.744615385,0.597384615,1,0.25428195,-0.000643451,1
CB348,M,31723,tetrodes,taste_room_and_temp,73,5.793484866,7.046790066,TRUE,0.079167155,0.00797161,17,none,-2.204633205,0.325,-0.306666667,waveforms_73.npy,,"[0.005412267141980418, 0.012659113513990756, 0.0054354595939897455, 0.01949118746440739]",[],"[0, 0, 0, 0]",0,,0,"[0.008024992252988656, 0.012659113513990756, 0.007978009403171794, 0.004183197931514727]",[],"[0, 0, 0, 0]",0,,0,"[0.018076979389830564, 0.15534722853290178, 0.049981511377338486, 0.004416641397308357]",[],"[0, 0, 0, 0]",0,,0,"[0.09924789122542159, 0.18500263610800094, 0.13789480746809102, 0.11321349411778735]",[],"[0, 0, 0, 0]",0,,0,"[0.15555890520881166, 0.09656392275048721, 0.16758127844327875, 0.10382901653839675]",[],"[0, 0, 0, 0]",0,,0,"[0.13794789869656718, 0.19826224472368148, 0.9837868300887957, 0.34036567833519227]",[],"[0, 0, 0, 0]",0,,0,,,,,,,,,,,
CB348,M,31923,tetrodes,taste_room_and_temp,2,19.41088103,7.681313968,TRUE,0.060252511,0.06810624,113,none,-2.771574206,0.3,-0.335338346,waveforms_2.npy,,"[0.0068359375, 0.00244140625, 0.03396369882166077, 0.00146484375]","[0, 1, 0, 1]","[1, 1]",1,88,1,"[0.0068359375, 0.4697265625, 0.01668677011401322, 0.0009765625]","[0, 0, 0, 1]",[1],1,164,1,"[0.00146484375, 0.0024876002233617757, 0.003239921272238346, 0.0068359375]","[1, 1, 0, 0]","[1, 1]",1,198,1,"[0.0024398949509552505, 0.00048828125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,14,1,"[0.07408529075716488, 0.07408529075716488, 0.01953125, 0.083984375]",[],"[0, 0, 0, 0]",0,,0,"[0.0029296875, 0.013671875, 0.0029296875, 0.1015625]",[],"[0, 0, 0, 0]",0,,0,0.33775,TRUE,0.47875,0.33775,,,,1,0.379969419,-0.014015134,
CB348,M,31923,tetrodes,taste_room_and_temp,7,3.941121252,15.71050191,TRUE,0.025868879,0.00120542,2,none,-6.279831933,0.7,-0.252408478,waveforms_7.npy,,"[0.0045354603530865225, 0.00048828125, 0.00048828125, 0.00048828125]","[0, 1, 1, 1]","[-1, -1, -1]",-1,314,1,"[0.72305812692811, 0.05866024364167236, 0.14343316107649487, 0.1563371987888462]",[],"[0, 0, 0, 0]",0,,0,"[0.0048828125, 0.0048828125, 0.004395678791103052, 0.004019810028751783]",[],"[0, 0, 0, 0]",0,,0,"[0.3256805715157042, 0.030019570024188102, 0.08980747343120087, 0.3656916989454042]",[],"[0, 0, 0, 0]",0,,0,"[0.836246535037324, 0.29648932137374995, 0.15271894732542723, 0.3748674710982295]",[],"[0, 0, 0, 0]",0,,0,"[0.06535632430682753, 0.012179368413296589, 0.0671256895206043, 0.28385198208031526]",[],"[0, 0, 0, 0]",0,,0,0.3266875,TRUE,0.71125,0.3266875,,,,1,0.82544104,-0.014015134,
CB348,M,31923,tetrodes,taste_room_and_temp,16,20.78566273,3.987968873,TRUE,0.029295438,0.037970735,63,none,-2.857142857,0.175,-0.231707317,waveforms_16.npy,,"[0.00048828125, 0.00048828125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,138,1,"[0.00048828125, 0.00048828125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,0,1,"[0.00048828125, 0.00048828125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,127,1,"[0.00048828125, 0.00048828125, 0.00048828125, 0.00048828125]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,36,1,"[0.001953125, 0.001953125, 0.001953125, 0.001953125]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,122,1,"[0.0009765625, 0.0009765625, 0.0009765625, 0.0009765625]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,161,1,0.3339375,TRUE,0.42375,0.3339375,FALSE,0.585714286,0.629,1,0.068728522,-0.014015134,1
